Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2019-100161,2019-03-03,2019-03-05,First Class,CU-5419,Customer 281,Home Office,United States,City,State,South,Furniture,Furnishings,Furnishings Product,583.52,9,0.0,81.45
CA-2019-100162,2019-05-14,2019-05-19,Second Class,CU-5541,Customer 197,Corporate,United States,City,State,East,Furniture,Furnishings,Furnishings Product,471.05,4,0.0,39.36
CA-2019-100163,2019-10-11,2019-10-14,Second Class,CU-2660,Customer 234,Consumer,United States,City,State,Central,Furniture,Chairs,Chairs Product,1383.45,6,0.2,-77.56
CA-2019-100164,2019-01-28,2019-02-02,Same Day,CU-5926,Customer 367,Consumer,United States,City,State,Central,Office Supplies,Paper,Paper Product,1418.82,3,0.1,-68.3
CA-2019-100165,2019-04-18,2019-04-24,Same Day,CU-5677,Customer 171,Corporate,United States,City,State,South,Office Supplies,Paper,Paper Product,397.53,5,0.2,107.93
CA-2019-100166,2019-02-13,2019-02-18,First Class,CU-2245,Customer 103,Corporate,United States,City,State,Central,Technology,Accessories,Accessories Product,985.36,3,0.0,39.88
CA-2019-100167,2019-12-06,2019-12-07,Second Class,CU-5377,Customer 360,Home Office,United States,City,State,Central,Office Supplies,Labels,Labels Product,1973.46,7,0.0,410.51
CA-2019-100168,2019-10-13,2019-10-16,Standard Class,CU-5567,Customer 281,Home Office,United States,City,State,Central,Furniture,Tables,Tables Product,1964.87,9,0.0,324.71
CA-2019-100169,2019-11-27,2019-12-01,Standard Class,CU-5727,Customer 71,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,451.52,6,0.1,-25.1
CA-2019-100170,2019-05-08,2019-05-09,Second Class,CU-3775,Customer 205,Consumer,United States,City,State,South,Furniture,Tables,Tables Product,673.34,8,0.1,-56.99
CA-2019-100171,2019-12-14,2019-12-18,Standard Class,CU-1740,Customer 346,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,10.67,1,0.0,2.86
CA-2019-100172,2019-08-19,2019-08-21,First Class,CU-8991,Customer 80,Consumer,United States,City,State,East,Technology,Phones,Phones Product,614.3,1,0.1,126.19
CA-2019-100173,2019-07-09,2019-07-13,Second Class,CU-1569,Customer 438,Corporate,United States,City,State,Central,Office Supplies,Storage,Storage Product,1378.85,3,0.2,-72.31
CA-2019-100174,2019-08-13,2019-08-18,First Class,CU-5858,Customer 390,Home Office,United States,City,State,South,Technology,Phones,Phones Product,340.68,5,0.0,-6.89
CA-2019-100175,2019-10-10,2019-10-14,Same Day,CU-8236,Customer 446,Corporate,United States,City,State,West,Technology,Phones,Phones Product,651.88,3,0.3,-98.79
CA-2019-100176,2019-05-01,2019-05-07,Second Class,CU-6828,Customer 387,Consumer,United States,City,State,East,Furniture,Tables,Tables Product,1356.3,5,0.3,224.07
CA-2019-100177,2019-04-26,2019-04-27,Same Day,CU-2757,Customer 274,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,784.55,4,0.2,204.55
CA-2019-100178,2019-08-21,2019-08-22,First Class,CU-2151,Customer 373,Corporate,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1720.41,3,0.3,-188.68
CA-2019-100179,2019-09-16,2019-09-20,Standard Class,CU-8494,Customer 372,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,1315.95,7,0.3,52.72
CA-2019-100180,2019-12-25,2019-12-26,First Class,CU-2207,Customer 95,Consumer,United States,City,State,East,Furniture,Tables,Tables Product,1771.98,1,0.3,303.19
CA-2019-100181,2019-07-17,2019-07-23,First Class,CU-3693,Customer 114,Home Office,United States,City,State,Central,Office Supplies,Paper,Paper Product,455.4,5,0.2,107.83
CA-2019-100182,2019-05-17,2019-05-18,Standard Class,CU-2787,Customer 140,Corporate,United States,City,State,Central,Office Supplies,Storage,Storage Product,1387.95,8,0.3,-212.84
CA-2019-100183,2019-11-14,2019-11-18,Standard Class,CU-7333,Customer 128,Corporate,United States,City,State,Central,Office Supplies,Binders,Binders Product,419.5,5,0.0,81.44
CA-2019-100184,2019-06-14,2019-06-17,First Class,CU-7850,Customer 343,Corporate,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1529.69,2,0.2,-47.61
CA-2019-100185,2019-08-13,2019-08-16,First Class,CU-7454,Customer 89,Home Office,United States,City,State,West,Office Supplies,Paper,Paper Product,1721.21,4,0.2,-3.66
CA-2019-100186,2019-11-03,2019-11-05,Standard Class,CU-6492,Customer 339,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1393.96,8,0.3,100.04
CA-2019-100187,2019-08-22,2019-08-23,Second Class,CU-8565,Customer 245,Consumer,United States,City,State,West,Furniture,Furnishings,Furnishings Product,1807.72,2,0.2,311.26
CA-2019-100188,2019-06-21,2019-06-25,Second Class,CU-1815,Customer 428,Consumer,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,572.77,7,0.3,24.74
CA-2019-100189,2019-06-01,2019-06-02,Same Day,CU-5513,Customer 108,Consumer,United States,City,State,West,Office Supplies,Paper,Paper Product,1760.22,4,0.3,361.87
CA-2019-100190,2019-11-11,2019-11-16,First Class,CU-3282,Customer 41,Consumer,United States,City,State,East,Furniture,Tables,Tables Product,1099.06,6,0.3,238.15
CA-2019-100191,2019-06-09,2019-06-15,Same Day,CU-1591,Customer 134,Consumer,United States,City,State,East,Technology,Phones,Phones Product,1999.42,4,0.3,-267.32
CA-2019-100192,2019-04-06,2019-04-07,First Class,CU-7869,Customer 435,Consumer,United States,City,State,East,Office Supplies,Storage,Storage Product,897.43,4,0.3,207.74
CA-2019-100193,2019-08-21,2019-08-22,Second Class,CU-3274,Customer 423,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,1217.38,8,0.1,110.01
CA-2019-100194,2019-06-29,2019-07-02,Second Class,CU-6311,Customer 77,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,1705.81,3,0.1,138.49
CA-2019-100195,2019-04-23,2019-04-29,Same Day,CU-9562,Customer 265,Home Office,United States,City,State,South,Office Supplies,Labels,Labels Product,1534.58,6,0.3,429.1
CA-2019-100196,2019-11-14,2019-11-18,Second Class,CU-6289,Customer 375,Consumer,United States,City,State,East,Technology,Phones,Phones Product,1717.45,7,0.2,-28.34
CA-2019-100197,2019-02-21,2019-02-22,First Class,CU-7635,Customer 38,Home Office,United States,City,State,East,Furniture,Furnishings,Furnishings Product,1702.3,4,0.0,-134.9
CA-2019-100198,2019-09-25,2019-09-28,Same Day,CU-3815,Customer 363,Consumer,United States,City,State,Central,Technology,Laptops,Laptops Product,1545.96,5,0.2,-205.99
CA-2019-100199,2019-10-22,2019-10-24,Second Class,CU-2074,Customer 379,Consumer,United States,City,State,East,Office Supplies,Storage,Storage Product,459.98,1,0.2,4.39
CA-2019-100200,2019-04-23,2019-04-29,Same Day,CU-7103,Customer 28,Corporate,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1426.94,3,0.0,-239.69
CA-2019-100201,2019-04-11,2019-04-14,Standard Class,CU-4688,Customer 348,Consumer,United States,City,State,West,Technology,Laptops,Laptops Product,1340.17,1,0.2,-87.07
CA-2019-100202,2019-04-23,2019-04-26,Second Class,CU-7278,Customer 207,Consumer,United States,City,State,Central,Office Supplies,Binders,Binders Product,1718.05,3,0.1,-135.76
CA-2019-100203,2019-03-22,2019-03-25,Second Class,CU-5183,Customer 97,Consumer,United States,City,State,Central,Technology,Phones,Phones Product,1890.24,8,0.3,320.34
CA-2019-100204,2019-07-06,2019-07-07,Standard Class,CU-9422,Customer 383,Home Office,United States,City,State,Central,Furniture,Tables,Tables Product,1608.07,3,0.2,444.89
CA-2019-100205,2019-04-23,2019-04-24,Same Day,CU-8980,Customer 192,Home Office,United States,City,State,East,Office Supplies,Labels,Labels Product,444.16,6,0.1,-76.45
CA-2019-100206,2019-01-02,2019-01-04,Standard Class,CU-1076,Customer 9,Home Office,United States,City,State,South,Furniture,Tables,Tables Product,1309.04,5,0.2,-5.27
CA-2019-100207,2019-05-10,2019-05-15,Same Day,CU-8740,Customer 488,Consumer,United States,City,State,South,Technology,Phones,Phones Product,40.99,5,0.1,-4.48
CA-2019-100208,2019-08-08,2019-08-13,Same Day,CU-1258,Customer 492,Home Office,United States,City,State,Central,Furniture,Tables,Tables Product,375.73,6,0.3,-12.57
CA-2019-100209,2019-02-23,2019-02-28,Standard Class,CU-6691,Customer 406,Consumer,United States,City,State,East,Office Supplies,Binders,Binders Product,310.96,5,0.2,60.17
CA-2019-100210,2019-12-09,2019-12-15,Standard Class,CU-6679,Customer 381,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,906.92,2,0.2,130.61
CA-2019-100211,2019-08-12,2019-08-18,First Class,CU-8636,Customer 37,Corporate,United States,City,State,Central,Technology,Laptops,Laptops Product,1693.16,8,0.2,75.46
CA-2019-100212,2019-08-13,2019-08-15,Standard Class,CU-9166,Customer 143,Consumer,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,1563.81,1,0.2,173.52
CA-2019-100213,2019-05-06,2019-05-12,Standard Class,CU-6443,Customer 53,Corporate,United States,City,State,South,Technology,Phones,Phones Product,1156.05,1,0.1,-43.99
CA-2019-100214,2019-05-10,2019-05-15,Same Day,CU-8822,Customer 430,Home Office,United States,City,State,South,Furniture,Tables,Tables Product,1609.5,1,0.2,156.79
CA-2019-100215,2019-02-22,2019-02-27,Second Class,CU-7718,Customer 196,Home Office,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,814.21,9,0.3,66.36
CA-2019-100216,2019-06-21,2019-06-24,Same Day,CU-8018,Customer 43,Home Office,United States,City,State,East,Furniture,Furnishings,Furnishings Product,1795.35,4,0.0,254.8
CA-2019-100217,2019-08-06,2019-08-12,Standard Class,CU-2525,Customer 478,Home Office,United States,City,State,West,Furniture,Chairs,Chairs Product,899.08,3,0.0,248.43
CA-2019-100218,2019-06-09,2019-06-10,Standard Class,CU-4464,Customer 212,Corporate,United States,City,State,West,Office Supplies,Paper,Paper Product,539.68,3,0.0,-61.3
CA-2019-100219,2019-07-17,2019-07-18,First Class,CU-6430,Customer 407,Corporate,United States,City,State,East,Technology,Phones,Phones Product,216.3,9,0.2,6.87
CA-2019-100220,2019-09-04,2019-09-07,Second Class,CU-4331,Customer 344,Home Office,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1343.14,5,0.2,-171.23
CA-2019-100221,2019-11-20,2019-11-23,Second Class,CU-6913,Customer 279,Corporate,United States,City,State,West,Furniture,Chairs,Chairs Product,736.78,8,0.0,94.08
CA-2019-100222,2019-07-22,2019-07-25,Standard Class,CU-1329,Customer 148,Consumer,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1263.12,7,0.2,-94.82
CA-2019-100223,2019-07-03,2019-07-04,Second Class,CU-6703,Customer 486,Corporate,United States,City,State,Central,Furniture,Chairs,Chairs Product,1986.36,5,0.1,499.45
CA-2019-100224,2019-05-03,2019-05-08,First Class,CU-3611,Customer 60,Corporate,United States,City,State,South,Furniture,Chairs,Chairs Product,1689.82,9,0.3,86.64
CA-2019-100225,2019-09-12,2019-09-15,Second Class,CU-8644,Customer 417,Corporate,United States,City,State,South,Office Supplies,Labels,Labels Product,863.83,3,0.1,118.44
CA-2019-100226,2019-10-21,2019-10-23,First Class,CU-9281,Customer 251,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,1894.35,5,0.2,195.6
CA-2019-100227,2019-10-07,2019-10-10,Same Day,CU-2734,Customer 1,Corporate,United States,City,State,South,Furniture,Chairs,Chairs Product,1074.7,5,0.1,-50.51
CA-2019-100228,2019-11-21,2019-11-25,Second Class,CU-2816,Customer 253,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,1921.65,2,0.3,176.66
CA-2019-100229,2019-04-08,2019-04-11,First Class,CU-5359,Customer 462,Corporate,United States,City,State,Central,Technology,Laptops,Laptops Product,827.13,6,0.2,206.29
CA-2019-100230,2019-07-17,2019-07-18,Same Day,CU-9217,Customer 266,Home Office,United States,City,State,South,Furniture,Bookcases,Bookcases Product,1309.26,7,0.1,268.88
CA-2019-100231,2019-08-28,2019-09-03,First Class,CU-6604,Customer 87,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,124.85,1,0.3,6.22
CA-2019-100232,2019-05-24,2019-05-27,First Class,CU-1100,Customer 39,Corporate,United States,City,State,East,Office Supplies,Binders,Binders Product,1173.04,8,0.3,145.77
CA-2019-100233,2019-04-07,2019-04-13,Standard Class,CU-3502,Customer 236,Home Office,United States,City,State,East,Furniture,Furnishings,Furnishings Product,28.74,9,0.3,1.71
CA-2019-100234,2019-07-20,2019-07-24,Same Day,CU-2626,Customer 192,Home Office,United States,City,State,West,Office Supplies,Binders,Binders Product,649.34,8,0.0,80.57
CA-2019-100235,2019-05-04,2019-05-06,Standard Class,CU-5969,Customer 403,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,1014.64,5,0.1,134.0
CA-2019-100236,2019-07-06,2019-07-12,Same Day,CU-2760,Customer 286,Home Office,United States,City,State,East,Furniture,Furnishings,Furnishings Product,629.94,1,0.0,94.73
CA-2019-100237,2019-11-22,2019-11-27,Same Day,CU-4527,Customer 448,Consumer,United States,City,State,Central,Office Supplies,Storage,Storage Product,852.23,2,0.2,146.3
CA-2019-100238,2019-12-15,2019-12-18,First Class,CU-3582,Customer 302,Corporate,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,184.2,2,0.0,-10.36
CA-2019-100239,2019-09-16,2019-09-20,First Class,CU-3808,Customer 175,Home Office,United States,City,State,West,Furniture,Bookcases,Bookcases Product,66.4,5,0.0,-8.31
CA-2019-100240,2019-05-28,2019-06-01,First Class,CU-9823,Customer 191,Consumer,United States,City,State,West,Office Supplies,Paper,Paper Product,351.28,7,0.2,-6.8
CA-2019-100241,2019-09-09,2019-09-15,Same Day,CU-7805,Customer 405,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,1344.38,5,0.3,-98.67
CA-2019-100242,2019-12-12,2019-12-14,First Class,CU-1565,Customer 342,Home Office,United States,City,State,West,Office Supplies,Paper,Paper Product,344.45,5,0.0,76.89
CA-2019-100243,2019-05-27,2019-05-28,First Class,CU-2245,Customer 52,Corporate,United States,City,State,East,Office Supplies,Paper,Paper Product,465.12,3,0.3,86.42
CA-2019-100244,2019-05-28,2019-05-31,First Class,CU-1185,Customer 261,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,994.16,6,0.2,-106.91
CA-2019-100245,2019-12-18,2019-12-22,Second Class,CU-8635,Customer 111,Corporate,United States,City,State,East,Office Supplies,Storage,Storage Product,715.99,3,0.3,1.27
CA-2019-100246,2019-07-18,2019-07-20,Same Day,CU-8187,Customer 14,Consumer,United States,City,State,East,Office Supplies,Storage,Storage Product,298.08,8,0.1,42.72
CA-2019-100247,2019-11-04,2019-11-09,First Class,CU-1288,Customer 33,Consumer,United States,City,State,Central,Office Supplies,Storage,Storage Product,1334.89,4,0.2,1.3
CA-2019-100248,2019-05-08,2019-05-12,Same Day,CU-8894,Customer 54,Corporate,United States,City,State,West,Technology,Laptops,Laptops Product,477.44,6,0.3,141.51
CA-2019-100249,2019-02-08,2019-02-10,Second Class,CU-3365,Customer 274,Home Office,United States,City,State,East,Furniture,Chairs,Chairs Product,689.37,7,0.3,88.04
CA-2019-100250,2019-12-04,2019-12-05,Standard Class,CU-8795,Customer 141,Corporate,United States,City,State,South,Technology,Phones,Phones Product,1170.53,9,0.1,224.35
CA-2019-100251,2019-12-26,2019-12-27,Second Class,CU-5349,Customer 121,Consumer,United States,City,State,West,Office Supplies,Storage,Storage Product,256.71,5,0.0,68.43
CA-2019-100252,2019-05-09,2019-05-13,Same Day,CU-7189,Customer 392,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,995.81,3,0.0,144.3
CA-2019-100253,2019-09-24,2019-09-28,Second Class,CU-5839,Customer 46,Corporate,United States,City,State,South,Technology,Accessories,Accessories Product,1245.95,5,0.2,-100.44
CA-2019-100254,2019-05-31,2019-06-06,First Class,CU-1510,Customer 333,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,906.83,5,0.0,-22.56
CA-2019-100255,2019-10-25,2019-10-28,Second Class,CU-7446,Customer 95,Home Office,United States,City,State,East,Technology,Laptops,Laptops Product,1122.54,1,0.2,-171.25
CA-2019-100256,2019-04-09,2019-04-11,Same Day,CU-2977,Customer 376,Corporate,United States,City,State,West,Furniture,Tables,Tables Product,1877.03,9,0.0,-75.41
CA-2019-100257,2019-09-20,2019-09-24,Same Day,CU-1883,Customer 9,Home Office,United States,City,State,East,Technology,Accessories,Accessories Product,1664.41,8,0.2,373.49
CA-2019-100258,2019-09-09,2019-09-12,Second Class,CU-8820,Customer 126,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,154.81,4,0.2,-5.8
CA-2019-100259,2019-05-24,2019-05-30,Same Day,CU-9744,Customer 486,Corporate,United States,City,State,West,Office Supplies,Labels,Labels Product,1065.31,2,0.1,126.77
CA-2019-100260,2019-12-12,2019-12-15,First Class,CU-3776,Customer 61,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,1611.0,3,0.3,-254.7
CA-2019-100261,2019-04-22,2019-04-26,Second Class,CU-1938,Customer 497,Corporate,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,1679.19,6,0.0,359.38
CA-2019-100262,2019-03-01,2019-03-02,Same Day,CU-2126,Customer 226,Corporate,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,717.02,6,0.2,-2.25
CA-2019-100263,2019-01-02,2019-01-04,Same Day,CU-8904,Customer 34,Home Office,United States,City,State,South,Office Supplies,Binders,Binders Product,1594.91,9,0.3,393.57
CA-2019-100264,2019-10-31,2019-11-02,First Class,CU-7227,Customer 481,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,1858.88,7,0.3,-124.4
CA-2019-100265,2019-09-11,2019-09-12,Second Class,CU-1597,Customer 133,Corporate,United States,City,State,West,Office Supplies,Labels,Labels Product,1548.08,7,0.0,-59.85
CA-2019-100266,2019-05-20,2019-05-24,Second Class,CU-3160,Customer 469,Consumer,United States,City,State,Central,Office Supplies,Storage,Storage Product,388.11,6,0.2,9.81
